# path	class_name	extends	lines	signals	funcs
third_party/godot-open-rpg/addons/dialogic/Editor/Events/Fields/field_vector_base.gd	DialogicVisualEditorFieldVector	DialogicVisualEditorField	47		_ready,_load_display_info,_set_value,_on_value_changed,_on_sub_value_changed,_update_sub_component_text,_on_step_changed
third_party/godot-open-rpg/addons/dialogic/Editor/Events/event_field.gd	DialogicVisualEditorField	Control	36	value_changed	_load_display_info,_set_value,_autofocus,set_value,take_autofocus
third_party/godot-open-rpg/addons/dialogic/Editor/HomePage/home_page.gd		DialogicEditor	89		_get_icon,_ready,_register,_open,show_tip,_on_tip_action
third_party/godot-open-rpg/addons/dialogic/Editor/Inspector/inspector_plugin.gd		EditorInspectorPlugin	15		_can_handle,_parse_property
third_party/godot-open-rpg/addons/dialogic/Editor/Inspector/timeline_inspector_field.gd		EditorProperty	82		_init,_on_field_value_changed,_update_property,get_timeline_suggestions,_on_button_pressed
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/csv_file.gd	DialogicCsvFile	RefCounted	356		_init,_read_file_into_lines,collect_lines_from_characters,_append_empty,_get_key_type,_process_line_into_array,_add_keys_to_glossary,add_translation_keys_to_glossary,_get_glossary_translation_key_prefix,_sort_glossary_entry_property_keys,collect_lines_from_glossary,collect_lines_from_timeline,update_csv_file_on_disk
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/settings_editor.gd		DialogicSettingsPage	168		_get_title,_get_priority,_refresh,_ready,_about_to_close,refresh_visual_timeline_editor,reload_section_list,_on_section_list_button_clicked,update_color_palette,_on_palette_color_popup_closed,_on_reset_colors_button,_on_ImagePreviewHeight_value_changed,_on_EventBlockMargin_value_changed,_on_ShowEventNames_toggled
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/settings_general.gd	Dialogic	DialogicSettingsPage	177		_get_title,_get_priority,_ready,_refresh,_on_physics_timer_button_toggled,_on_ExtensionsFolder_value_changed,_on_layout_node_end_behaviour_item_selected,_on_create_extension_button_pressed,_on_submit_extension_button_pressed,_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor,_clear_state,_load_state,force_event_button_list_reload,_on_reload_pressed
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/settings_modules.gd		DialogicSettingsPage	487		_get_title,_get_priority,_is_feature_tab,_ready,_refresh,_on_refresh_pressed,_on_filter_toggled,_on_collapse_toggled,_on_search_text_changed,load_modules_tree,_on_tree_button_clicked,_on_tree_item_selected,_on_external_link_pressed,change_event_visibility,_on_visibility_toggle_toggled,force_event_button_list_update,_on_show_in_file_system_pressed,_on_documentation_pressed,_on_open_pressed,get_element_path,load_event_settings,set_event_default_override,_on_export_override_reset,set_customization_value
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/settings_tools.gd		Node	80	tool_finished_signal	_ready,execute_tool,_process,_exit_tree,close_active_timeline,silently_open_timeline
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/settings_translation.gd		DialogicSettingsPage	659		_get_icon,_is_feature_tab,_ready,_on_custom_action,_refresh,store_changes,_verify_translation_file,get_locales,_on_update_translations_pressed,_delete_and_update,_handle_glossary_translation,update_csv_files,_handle_character_names,collect_translations,_on_erase_translations_pressed,delete_translations_files,erase_translations,_erase_glossary_translation_ids,_erase_character_name_translation_ids,_close_active_timeline,_silently_open_timeline,_collect_locale
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/CoreSettingsPages/tool_resave.gd		Node	32		resave_tool
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/HintLabelStylingScript.gd		Label	13		_ready
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/settings_editor.gd		DialogicEditor	169		_get_title,_get_icon,_register,_ready,register_settings_section,add_registered_sections,open_tab,section_sort,_open,_close,refresh
third_party/godot-open-rpg/addons/dialogic/Editor/Settings/settings_page.gd	DialogicSettingsPage	Control	36		_get_title,_get_priority,_is_feature_tab,_refresh,_about_to_close,_get_info_section
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/TextEditor/CodeCompletionHelper.gd		Node	333		_ready,get_code_completion_line,get_code_completion_word,get_code_completion_parameter_value,get_code_completion_prev_symbol,get_line_untill_caret,request_code_completion,suggest_characters,suggest_timelines,suggest_labels,suggest_portraits,suggest_variables,suggest_bool,suggest_custom_suggestions,suggest_shortcode_values,filter_code_completion_candidates,confirm_code_completion,symbol_lookup,symbol_validate
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/TextEditor/syntax_highlighter.gd		SyntaxHighlighter	216		_init,update_colors,_get_line_syntax_highlighting,line_is_shortcode_event,get_full_event,fix_dict,color_condition,color_translation_id,color_word,color_region,color_shortcode_content,dict_get_color_at_column
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/TextEditor/timeline_editor_text.gd		CodeEdit	365		_ready,_on_text_editor_text_changed,clear_timeline,load_timeline,save_timeline,text_timeline_to_array,_on_context_menu_id_pressed,play_from_here,_gui_input,toggle_comment,_can_drop_data,_drop_data,_on_update_timer_timeout,update_content_list,_on_content_item_clicked,_search_timeline,_search_navigate_down,_search_navigate_up,search_navigate,get_next_search_position,replace,replace_all,_request_code_completion,_filter_code_completion_candidates,_confirm_code_completion,_on_symbol_lookup,_on_symbol_validate
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/VisualEditor/TimelineArea.gd		ScrollContainer	228	drag_completed,drag_canceled	_ready,start_dragging,_input,_process,finish_dragging,_draw,add_extra_scroll_area_to_timeline
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/VisualEditor/add_event_button.gd		Button	85		_ready,apply_base_button_style,set_color,toggle_name,_on_button_down,_make_custom_tooltip
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/VisualEditor/timeline_editor_visual.gd		Container	1501	selection_updated,batch_loaded,timeline_loaded	something_changed,save_timeline,_notification,load_timeline,is_loading_timeline,cancel_loading,batch_events,load_batch,_on_batch_loaded,clear_timeline_nodes,_ready,_on_undoredo_changed,load_event_buttons,_on_content_item_clicked,update_content_list,_on_event_block_gui_input,_can_drop_data,_on_timeline_area_drag_completed,add_event_node,create_end_branch_event,add_event_with_end_branch,add_event_undoable,get_events_indexed,get_events_at_index_indexed,select_events_indexed,add_events_indexed,delete_events_indexed,delete_selected_events,cut_events_indexed,copy_selected_events,get_clipboard_data,add_events_at_index,delete_events_at_index,_is_item_selected,select_item,visual_update_selection,sort_selection,custom_sort_selection,select_all_items,deselect_all_items,_add_event_button_pressed,get_block_above,get_block_below,move_blocks_to_index,move_events_by_indexes,offset_blocks_by_index,scroll_to_piece,indent_events,_on_event_popup_menu_id_pressed,play_from_here,_on_right_sidebar_resized,duplicate_selected,_input,get_previous_character,_search_timeline,_search_navigate_down,_search_navigate_up,search_navigate,get_next_search_position,search_text_field,replace,replace_all
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/shortcut_popup.gd		PanelContainer	138		_process_shortcuts_for_platform,_ready,reload_shortcuts,open,_on_close_shortcut_panel_pressed,close
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/test_timeline_scene.gd		Control	44		_ready,receive_event_signal,receive_text_signal,_input
third_party/godot-open-rpg/addons/dialogic/Editor/TimelineEditor/timeline_editor.gd		DialogicEditor	343		_register,_get_title,_get_icon,_open_resource,_save,_input,play_timeline,toggle_editor_mode,_on_resource_unsaved,_on_resource_saved,new_timeline,update_label_cache,update_audio_channel_cache,_ready,_on_create_timeline_button_pressed,_clear,get_current_editor,search_timeline,_on_close_search_pressed,_on_search_text_changed,_on_search_down_pressed,_on_search_up_pressed,_on_match_case_toggled,_on_whole_words_toggled,replace_in_timeline,_on_replace_button_pressed,_on_replace_all_button_pressed,_on_replace_global_pressed,set_progress
third_party/godot-open-rpg/addons/dialogic/Editor/dialogic_editor.gd	DialogicEditor	Control	67	resource_saved,resource_unsaved,opened	_register,_get_icon,_get_title,_open_resource,_save,_open,_close,_clear
third_party/godot-open-rpg/addons/dialogic/Editor/editor_main.gd		Control	373		_ready,_on_sidebar_toggled,update_theme_additions,toggle_floating_window,swap_to_floating_window,swap_to_embedded_editor,godot_file_dialog,_on_file_dialog_selected
third_party/godot-open-rpg/addons/dialogic/Editor/editors_manager.gd		Control	266	resource_opened,editor_changed	_ready,_add_editor,register_resource_editor,register_simple_editor,add_button,can_edit_resource,_on_editors_tab_changed,edit_resource,toggle_editor,open_editor,clear_editor,show_add_resource_dialog,_on_add_resource_dialog_accepted,save_current_resource,_on_resource_saved,_on_resource_unsaved,load_saved_state,save_current_state,_on_file_moved,_on_file_removed,get_current_editor
third_party/godot-open-rpg/addons/dialogic/Example Assets/already_read_indicator.gd		Control	12		_ready,_on_visited_event,_on_not_read_event
third_party/godot-open-rpg/addons/dialogic/Example Assets/bbcode_transitions/bbcode_transition_effect.gd	DialogicRichTextTransitionEffect	RichTextEffect	107		reset,skip,_process_custom_fx
third_party/godot-open-rpg/addons/dialogic/Example Assets/default_event.gd		DialogicEvent	51		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Example Assets/portraits/CustomPortrait_AnimatedSprite.gd		DialogicPortrait	18		_update_portrait,_on_animated_sprite_2d_animation_finished,_get_covered_rect
third_party/godot-open-rpg/addons/dialogic/Example Assets/portraits/CustomPortrait_FaceAtlas.gd		DialogicPortrait	70		_ready,_set_extra_data,_should_do_portrait_update,_update_portrait,_set_mirror,_get_covered_rect
third_party/godot-open-rpg/addons/dialogic/Modules/Audio/event_audio.gd	DialogicAudioEvent	DialogicEvent	407		_execute,_init,_get_icon,to_text,from_text,get_shortcode_parameters,store_to_shortcode_parameters,is_valid_event,_music_from_text,_sound_from_text,build_event_editor,_open_audio_settings,has_channel_defaults,get_audio_channel_suggestions,get_sync_audio_channel_suggestions,_get_code_completion,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Audio/index.gd		DialogicIndexer	14		_get_events,_get_subsystems,_get_settings_pages
third_party/godot-open-rpg/addons/dialogic/Modules/Audio/settings_audio.gd		DialogicSettingsPage	242		_ready,_refresh,_about_to_close,_on_type_sound_bus_item_selected,load_channel_defaults,save_channel_defaults,_on_add_channel_defaults_pressed,add_channel_defaults,_on_remove_channel_defaults_pressed,get_audio_channel_suggestions,revalidate_channel_names,validate_channel_names
third_party/godot-open-rpg/addons/dialogic/Modules/Audio/subsystem_audio.gd		DialogicSubsystem	238	audio_started	_clear_state,_load_state,_pause,_resume,_on_dialogic_timeline_ended,_ready,update_audio,is_channel_playing,stop_all_channels,stop_all_one_shot_sounds,interpolate_volume_linearly,is_channel_playing_file,is_any_channel_playing,_on_audio_finished
third_party/godot-open-rpg/addons/dialogic/Modules/Background/DefaultBackgroundScene/default_background.gd		DialogicBackground	31		_ready,_update_background
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/push_down.gd		res://addons/dialogic/Modules/Background/Transitions/simple_push_transitions.gd	7		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/push_left.gd		res://addons/dialogic/Modules/Background/Transitions/simple_push_transitions.gd	7		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/push_right.gd		res://addons/dialogic/Modules/Background/Transitions/simple_push_transitions.gd	7		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/push_up.gd		res://addons/dialogic/Modules/Background/Transitions/simple_push_transitions.gd	7		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/simple_fade.gd		DialogicBackgroundTransition	13		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/swipe_diagonal_up_left.gd		res://addons/dialogic/Modules/Background/Transitions/simple_swipe_transitions.gd	8		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/swipe_left_to_right.gd		res://addons/dialogic/Modules/Background/Transitions/simple_swipe_transitions.gd	10		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/Defaults/swipe_right_to_left.gd		res://addons/dialogic/Modules/Background/Transitions/simple_swipe_transitions.gd	8		_fade
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/class_dialogic_background_transition.gd	DialogicBackgroundTransition	Node	57	transition_finished	_fade,set_shader,tween_shader_progress
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/simple_push_transitions.gd		DialogicBackgroundTransition	9		setup_push_shader
third_party/godot-open-rpg/addons/dialogic/Modules/Background/Transitions/simple_swipe_transitions.gd		DialogicBackgroundTransition	14		setup_swipe_shader
third_party/godot-open-rpg/addons/dialogic/Modules/Background/dialogic_background.gd	DialogicBackground	Node	45		_update_background,_should_do_background_update,_custom_fade_in,_custom_fade_out,_get_state,_load_state
third_party/godot-open-rpg/addons/dialogic/Modules/Background/event_background.gd	DialogicBackgroundEvent	DialogicEvent	203		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor,get_transition_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Background/index.gd		DialogicIndexer	13		_get_events,_get_subsystems,_get_special_resources
third_party/godot-open-rpg/addons/dialogic/Modules/Background/node_background_holder.gd	DialogicNode_BackgroundHolder	ColorRect	6		_ready
third_party/godot-open-rpg/addons/dialogic/Modules/Background/subsystem_backgrounds.gd		DialogicSubsystem	225	background_changed	_clear_state,_load_state,_pack_extra_state,update_background,_on_transition_finished,add_background_node,has_background,get_background_node
third_party/godot-open-rpg/addons/dialogic/Modules/Call/event_call.gd	DialogicCallEvent	DialogicEvent	251		_execute,_init,to_text,from_text,is_valid_event,get_shortcode_parameters,build_event_editor,get_method_suggestions,update_argument_info,check_arguments_and_update_warning,_get_code_completion,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Call/index.gd		DialogicIndexer	6		_get_events
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/bounce.gd		DialogicAnimation	16		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/bounce_in_out.gd		DialogicAnimation	39		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/fade_down_in_out.gd		DialogicAnimation	44		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/fade_in_out.gd		DialogicAnimation	34		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/fade_up_in_out.gd		DialogicAnimation	44		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/heartbeat.gd		DialogicAnimation	13		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/instant_in_out.gd		DialogicAnimation	12		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/shake_x.gd		DialogicAnimation	20		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/shake_y.gd		DialogicAnimation	23		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/slide_down_in_out.gd		DialogicAnimation	27		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/slide_left_in_out.gd		DialogicAnimation	27		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/slide_right_in_out.gd		DialogicAnimation	24		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/slide_up_in.gd		DialogicAnimation	26		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/tada.gd		DialogicAnimation	25		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/zoom_center_in_out.gd		DialogicAnimation	36		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DefaultAnimations/zoom_in_out.gd		DialogicAnimation	35		animate,_get_named_variations
third_party/godot-open-rpg/addons/dialogic/Modules/Character/DialogicPortraitAnimationsUtil.gd	DialogicPortraitAnimationUtil		47		guess_animation,get_portrait_animations_filtered,get_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Character/class_dialogic_animation.gd	DialogicAnimation	Node	103	finished_once,finished	_ready,animate,finished_one_loop,pause,resume,_get_named_variations,get_modulation_property,get_node_size,get_node_origin,get_viewport_size
third_party/godot-open-rpg/addons/dialogic/Modules/Character/default_portrait.gd		DialogicPortrait	15		_update_portrait
third_party/godot-open-rpg/addons/dialogic/Modules/Character/dialogic_portrait.gd	DialogicPortrait	Node	136		_should_do_portrait_update,_update_portrait,_get_covered_rect,_set_mirror,_set_extra_data,_get_state,_load_state,_highlight,_unhighlight,apply_character_and_portrait,apply_texture
third_party/godot-open-rpg/addons/dialogic/Modules/Character/event_character.gd	DialogicCharacterEvent	DialogicEvent	602		_execute,_init,_get_icon,to_text,from_text,get_shortcode_parameters,is_valid_event,build_event_editor,should_show_transform_options,should_show_animation_options,should_show_fade_options,should_show_portrait_selector,has_no_portraits,get_character_suggestions,get_portrait_suggestions,get_position_suggestions,get_animation_suggestions,get_fade_suggestions,_get_code_completion,suggest_parameter,_get_start_code_completion,_get_syntax_highlighting,list_to_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Character/index.gd		DialogicIndexer	58		_get_events,_get_subsystems,_get_settings_pages,_get_text_effects,_get_special_resources,_get_portrait_scene_presets
third_party/godot-open-rpg/addons/dialogic/Modules/Character/node_portrait_container.gd	DialogicNode_PortraitContainer	Control	263		_ready,update_portrait_transforms,get_local_portrait_transform,_get_origin_position,is_container,_draw,_update_debug_portrait_scene,_update_debug_portrait_transform,_update_debug_origin,_get_debug_character
third_party/godot-open-rpg/addons/dialogic/Modules/Character/settings_portraits.gd		DialogicSettingsPage	92		_ready,_refresh,save_setting_with_name,save_setting,get_join_animation_suggestions,get_leave_animation_suggestions,get_crossfade_animation_suggestions
third_party/godot-open-rpg/addons/dialogic/Modules/Character/subsystem_containers.gd		DialogicSubsystem	292	position_changed	get_container,get_containers,get_container_container,add_container,move_container,copy_container_setup,translate_container,rotate_container,resize_container,save_position_container,load_position_container,str_to_vector,vector_to_str,reset_all_containers,reset_container
third_party/godot-open-rpg/addons/dialogic/Modules/Character/subsystem_portraits.gd		DialogicSubsystem	752	character_joined,character_left,character_portrait_changed,character_moved	_clear_state,_load_state,_pack_extra_state,_pause,_resume,_ready,_create_character_node,_change_portrait,_change_portrait_mirror,_change_portrait_extradata,_update_character_transform,_update_portrait_transform,_animate_node,_move_character,_change_portrait_z_index,get_character_portrait,z_sort_portrait_containers,_remove_portrait,_get_join_default_length,_get_leave_default_length,get_valid_portrait,join_character,add_character,change_character_portrait,change_character_mirror,change_character_z_index,change_character_extradata,animate_character,move_character,leave_character,leave_all_characters,get_character_node,remove_character,is_character_joined,get_joined_characters,get_character_info,change_speaker,text_effect_portrait,text_effect_extradata
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/event_choice.gd	DialogicChoiceEvent	DialogicEvent	238		_execute,_is_branch_starter,_init,_get_end_branch_control,to_text,from_text,get_shortcode_parameters,is_valid_event,_get_translatable_properties,_get_property_original_translation,build_event_editor,allow_alt_text,_get_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/index.gd		DialogicIndexer	14		_get_events,_get_subsystems,_get_settings_pages
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/node_button_sound.gd	DialogicNode_ButtonSound	AudioStreamPlayer	52		_ready,play_sound,_connect_all_buttons,_on_pressed,_on_hover,_on_focus
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/node_choice_button.gd	DialogicNode_ChoiceButton	Button	120	choice_selected	_ready,_pressed,_load_info,set_choice_text,_on_choice_button_focus_entred
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/settings_choices.gd		DialogicSettingsPage	67		_refresh,_on_Autofocus_toggled,_on_FalseBehaviour_item_selected,_on_HotkeyType_item_selected,_on_Delay_value_changed,_on_reveal_delay_value_changed,_on_appear_mode_item_selected
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/subsystem_choices.gd		DialogicSubsystem	323	choice_selected,question_shown,invalid_question_reached	_clear_state,_ready,_post_install,hide_all_choices,get_current_question_info,show_current_question,skip_question,focus_choice,select_choice,select_focused_choice,get_choice_button,_on_choice_selected,get_current_choice_indexes,_on_dialogic_action,is_question
third_party/godot-open-rpg/addons/dialogic/Modules/Choice/ui_choice_end.gd		HBoxContainer	28		refresh,_on_add_choice_pressed
third_party/godot-open-rpg/addons/dialogic/Modules/Clear/event_clear.gd	DialogicClearEvent	DialogicEvent	121		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Modules/Clear/index.gd		DialogicIndexer	6		_get_events
third_party/godot-open-rpg/addons/dialogic/Modules/Comment/event_comment.gd	DialogicCommentEvent	DialogicEvent	73		_execute,_init,to_text,from_text,is_valid_event,build_event_editor,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Comment/index.gd		DialogicIndexer	6		_get_events
third_party/godot-open-rpg/addons/dialogic/Modules/Condition/event_condition.gd	DialogicConditionEvent	DialogicEvent	155		_execute,_is_branch_starter,_init,_get_end_branch_control,to_text,from_text,is_valid_event,get_shortcode_parameters,build_event_editor,_get_code_completion,_get_start_code_completion,_get_syntax_highlighting
third_party/godot-open-rpg/addons/dialogic/Modules/Condition/index.gd		DialogicIndexer	6		_get_events
third_party/godot-open-rpg/addons/dialogic/Modules/Condition/ui_condition_end.gd		HBoxContainer	53		_ready,refresh,add_elif,add_else
third_party/godot-open-rpg/addons/dialogic/Modules/Core/event_end_branch.gd	DialogicEndBranchEvent	DialogicEvent	81		_execute,find_next_index,get_opening_index,_init,to_text,from_text,is_valid_event
third_party/godot-open-rpg/addons/dialogic/Modules/Core/index.gd		DialogicIndexer	27		_get_events,_get_subsystems,_get_text_effects,_get_text_modifiers
third_party/godot-open-rpg/addons/dialogic/Modules/Core/subsystem_animation.gd		DialogicSubsystem	42	finished,animation_interrupted	_clear_state,is_animating,start_animating,animation_finished,stop_animation
third_party/godot-open-rpg/addons/dialogic/Modules/Core/subsystem_expression.gd		DialogicSubsystem	101		execute_string,execute_condition,modifier_condition,d_range,d_len,d_regex
third_party/godot-open-rpg/addons/dialogic/Modules/Core/subsystem_input.gd		DialogicSubsystem	257	dialogic_action_priority,dialogic_action,autoskip_timer_finished	_clear_state,_pause,_resume,_post_install,handle_input,_unhandled_input,_input,is_input_released,handle_node_gui_input,is_input_blocked,block_input,_ready,stop_timers,start_autoskip_timer,_on_autoskip_toggled,_process,effect_input,effect_noskip,effect_autoadvance
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Base_Default/default_layout_base.gd		DialogicLayoutBase	19		_apply_export_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Base_TextBubble/text_bubble_base.gd		DialogicLayoutBase	95		_ready,register_character,_get_persistent_info,_load_persistent_info,add_bubble,_on_dialogic_text_event
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_FullBackground/full_background_layer.gd		DialogicLayoutLayer	24		
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_Glossary/glossary_popup_layer.gd		DialogicLayoutLayer	177		get_pointer,get_title,get_text,get_extra,get_panel,get_panel_point,_ready,_on_dialogic_display_dialog_text_meta_hover_started,_process,_on_dialogic_display_dialog_text_meta_hover_ended,_apply_export_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_History/example_history_item.gd		Container	30		get_text_box,get_name_label,get_icon,load_info
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_History/history_layer.gd		DialogicLayoutLayer	151		get_show_history_button,get_hide_history_button,get_history_box,get_history_log,_ready,_apply_export_overrides,_process,_on_show_history_pressed,show_history,_on_hide_history_pressed
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_Input/full_advance_input_layer.gd		DialogicLayoutLayer	4		
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_SpeakerPortraitTextbox/speaker_portrait_textbox_layer.gd		DialogicLayoutLayer	129		_apply_export_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_TextInput/text_input_layer.gd		DialogicLayoutLayer	14		_apply_export_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_Textbubble/text_bubble.gd		Control	246		_ready,reset,_process,open,close,_on_dialog_text_started_revealing_text,_resize_bubble,_on_question_shown,get_base_content_size,add_choice_container,get_speaker_canvas_position,change_mouse_filter
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_Textbubble/text_bubble_layer.gd		DialogicLayoutLayer	191		add_bubble,_apply_export_overrides,bubble_apply_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_VN_Choices/vn_choice_layer.gd		DialogicLayoutLayer	143		get_choices,get_button_sound,_apply_export_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_VN_Portraits/vn_portrait_layer.gd		DialogicLayoutLayer	14		_apply_export_overrides
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_VN_Textbox/animations.gd		AnimationPlayer	93		get_text_panel,get_dialog,_ready,_on_textbox_show,_on_textbox_hide,_on_about_to_show_text,_on_textbox_new_text,_on_animation_interrupted
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_VN_Textbox/autoadvance_indicator.gd		Range	13		_process
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/Layer_VN_Textbox/vn_textbox_layer.gd		DialogicLayoutLayer	280		_apply_export_overrides,_apply_box_settings,_apply_box_animations_settings,_apply_name_label_settings,_apply_text_settings,_apply_indicator_settings,_apply_sounds_settings
third_party/godot-open-rpg/addons/dialogic/Modules/DefaultLayoutParts/index.gd		DialogicIndexer	6		_get_layout_parts
third_party/godot-open-rpg/addons/dialogic/Modules/End/event_end.gd	DialogicEndTimelineEvent	DialogicEvent	45		_execute,_init,get_shortcode,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Modules/End/index.gd		DialogicIndexer	6		_get_events
third_party/godot-open-rpg/addons/dialogic/Modules/Glossary/event_glossary.gd	DialogicGlossaryEvent	DialogicEvent	48		_execute,_init,get_shortcode,get_shortcode_parameters,build_event_editor
third_party/godot-open-rpg/addons/dialogic/Modules/Glossary/glossary_editor.gd		DialogicEditor	483		_get_title,_get_icon,_register,_ready,set_setting,_open,_on_GlossaryList_item_selected,_on_add_glossary_file_pressed,create_new_glossary_file,_on_load_glossary_file_pressed,load_glossary_files,load_glossary_file,_on_delete_glossary_file_pressed,_on_EntryList_item_selected,_on_add_glossary_entry_pressed,_on_delete_glossary_entry_pressed,_on_entry_search_text_changed,hide_entry_editor,_update_alias_entries,_check_entry_name,_on_entry_name_text_changed,_on_entry_case_sensitive_toggled,_can_change_alternative,_check_entry_alternatives,_on_entry_alternatives_text_changed,_on_entry_title_text_changed,_on_entry_text_text_changed,_on_entry_extra_text_changed,_on_entry_enabled_toggled,_on_entry_custom_color_toggled,_on_entry_color_color_changed
